step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1225.0,22,204.0,4.340425531914893,4.051628644014984,22,981.0,0.1934325852669703,22,981.0
1230.0,19,179.0,3.58,5.775901515290095,19,1007.0,0.30896126994424783,19,1007.0
1235.0,17,249.0,5.297872340425532,5.368802506074075,17,999.0,0.20230065633226074,17,999.0
1240.0,24,352.0,7.333333333333333,5.860041498291271,24,1058.0,0.2612946669325713,24,1058.0
1245.0,21,424.0,9.86046511627907,4.271539673101035,21,1134.0,0.17663020703568175,21,1134.0
1250.0,26,542.0,11.782608695652174,4.336473910957315,26,1243.0,0.15534688435823008,26,1243.0
1255.0,23,635.0,15.487804878048781,3.612176561590805,23,1354.0,0.14792026694175275,23,1354.0
1260.0,20,723.0,17.214285714285715,5.058008946936497,20,1432.0,0.2359248024872002,20,1432.0
1265.0,22,826.0,18.355555555555554,6.184769664387578,22,1522.0,0.26867520249962434,22,1522.0
1270.0,24,939.0,20.866666666666667,5.300013448133908,24,1635.0,0.1667262840748161,24,1635.0
1275.0,21,709.0,17.725,4.277339613489896,21,1450.0,0.19882779279053198,21,1450.0
1280.0,12,255.0,6.375,5.609121159898261,12,915.0,0.2879561590882363,12,915.0
1285.0,8,109.0,2.725,5.681584774054524,8,921.0,0.30003763166448794,8,921.0
1290.0,16,173.0,4.435897435897436,4.561923178196773,16,968.0,0.20311569630092666,16,968.0
1295.0,24,281.0,7.594594594594595,3.483182752920882,24,1076.0,0.13700470824883246,24,1076.0
1300.0,28,413.0,8.787234042553191,4.735205563265248,28,1208.0,0.2580029941611221,28,1208.0
1305.0,23,434.0,10.093023255813954,3.60951342987792,23,1299.0,0.2122115240139412,23,1299.0
1310.0,24,486.0,10.125,3.938993514429035,24,1329.0,0.174548832812726,24,1329.0
1315.0,23,446.0,9.48936170212766,3.979207668717968,23,1299.0,0.16793243793882798,23,1299.0
1320.0,29,576.0,12.25531914893617,3.0374516423260816,29,1419.0,0.10293703440789467,29,1419.0
1325.0,30,688.0,14.956521739130435,2.9238899734386523,30,1536.0,0.12846647713859144,30,1536.0
1330.0,23,775.0,16.847826086956523,3.789040083478615,23,1610.0,0.18064540276109814,23,1610.0
1335.0,25,896.0,17.23076923076923,5.517531009226345,25,1698.0,0.241968871901366,25,1698.0
1340.0,20,691.0,13.549019607843137,4.426282618845371,20,1505.0,0.2104853179829806,20,1505.0
1345.0,23,353.0,7.51063829787234,4.147667253893467,23,999.0,0.1985115451570254,23,999.0
1350.0,14,88.0,1.76,4.765697065001131,14,1015.0,0.2323861278289913,14,1015.0
1355.0,21,158.0,3.511111111111111,4.201346092732176,21,1011.0,0.17243046362623451,21,1011.0
1360.0,28,176.0,3.5918367346938775,3.7936165770332124,28,1090.0,0.15249850411724575,28,1090.0
1365.0,21,196.0,4.454545454545454,3.832327172202015,21,1146.0,0.17287021839211034,21,1146.0
1370.0,22,294.0,5.547169811320755,6.267824991794313,22,1172.0,0.30980263406335445,22,1172.0
1375.0,22,404.0,8.08,7.011745888564398,22,1250.0,0.3419514280457933,22,1250.0
1380.0,22,412.0,8.583333333333334,4.505652898330812,22,1305.0,0.16228025540955057,22,1305.0
1385.0,28,537.0,12.204545454545455,3.8679392090935845,28,1372.0,0.1787729830422078,28,1372.0
1390.0,25,636.0,14.133333333333333,3.702278132202073,25,1494.0,0.15108263462065594,25,1494.0
1395.0,26,753.0,16.369565217391305,4.395988208257181,26,1594.0,0.19603222982589957,26,1594.0
1400.0,22,593.0,13.177777777777777,4.581086948070307,22,1401.0,0.21067624553987854,22,1401.0
1405.0,17,257.0,5.711111111111111,4.948890711773543,17,994.0,0.2693032961321713,17,994.0
1410.0,11,126.0,2.739130434782609,4.802939812956561,11,943.0,0.23614768650661833,11,943.0
1415.0,20,211.0,4.586956521739131,4.240928886587925,20,991.0,0.1724599094454535,20,991.0
1420.0,22,218.0,4.844444444444444,3.4161297951760794,22,1065.0,0.10064294357828853,22,1065.0
