step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
180.0,31,586.0,14.292682926829269,1.7554613611882053,31,671.0,0.09083338927038029,31,671.0
185.0,25,470.0,10.444444444444445,3.3740596232139115,25,717.0,0.18172393089747035,25,717.0
190.0,18,451.0,9.204081632653061,4.964265883326011,18,687.0,0.2253507826042981,18,687.0
195.0,20,404.0,8.416666666666666,3.8477186071512186,20,650.0,0.1740755859128492,20,650.0
200.0,17,266.0,5.659574468085107,3.928271783640594,17,638.0,0.21317025833271394,17,638.0
205.0,27,359.0,7.638297872340425,2.527438199485751,27,647.0,0.0895322517637701,27,647.0
210.0,25,412.0,8.408163265306122,3.692936949376669,25,667.0,0.1579251212091248,25,667.0
215.0,21,484.0,10.521739130434783,3.895478083622188,21,703.0,0.10682921977274996,21,703.0
220.0,20,577.0,10.49090909090909,6.6694317500973535,20,742.0,0.3717978203302182,20,742.0
225.0,19,632.0,12.64,4.971759381305995,19,721.0,0.287348528325684,19,721.0
230.0,24,654.0,12.823529411764707,3.8074305719193355,24,750.0,0.2006009244832667,24,750.0
235.0,30,776.0,16.166666666666668,2.8198830101493173,30,838.0,0.10399825679286119,30,838.0
240.0,28,845.0,16.9,3.3343668287520205,28,957.0,0.12692645266284422,28,957.0
245.0,24,953.0,19.854166666666668,4.287030510585965,24,1026.0,0.16225676741416184,24,1026.0
250.0,25,914.0,18.653061224489797,3.7158126014018382,25,958.0,0.16370761300946451,25,958.0
255.0,22,345.0,6.9,4.302016549724064,22,746.0,0.22381042684890817,22,746.0
260.0,19,246.0,4.730769230769231,5.1077282202272745,19,578.0,0.24955502758971246,19,578.0
265.0,23,324.0,6.113207547169812,4.213387318095057,23,644.0,0.19557990985356757,23,644.0
270.0,25,315.0,6.176470588235294,3.6499947693968657,25,713.0,0.16615819675107243,25,713.0
275.0,23,380.0,7.916666666666667,3.973719302088714,23,761.0,0.1325107790648079,23,761.0
280.0,24,412.0,7.923076923076923,4.343676450658233,24,792.0,0.21699271413703963,24,792.0
285.0,24,372.0,8.08695652173913,3.2555566666499565,24,802.0,0.14072585623720635,24,802.0
290.0,31,495.0,9.166666666666666,3.741184223209971,31,885.0,0.20183193843378935,31,885.0
295.0,26,556.0,10.296296296296296,4.464975924993201,26,990.0,0.25211385942631,26,990.0
300.0,24,504.0,9.50943396226415,3.0849106701097635,24,976.0,0.15912924276361243,24,976.0
305.0,32,641.0,11.87037037037037,2.438189184008511,32,1115.0,0.1052471203267882,32,1115.0
310.0,38,798.0,14.777777777777779,1.624952571682231,38,1241.0,0.047969761323824106,38,1241.0
315.0,35,891.0,15.910714285714286,2.5948000228228625,35,1336.0,0.0983184245067864,35,1336.0
320.0,31,995.0,17.767857142857142,3.408266747278916,31,1427.0,0.11534570490679692,31,1427.0
325.0,28,1118.0,18.633333333333333,4.826675423118526,28,1516.0,0.20709076945306926,28,1516.0
