step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
360.0,39,600.0,11.11111111111111,0.5429003491147268,39,3801.0,0.036759415584332496,39,3801.0
365.0,38,579.0,9.046875,2.5408587151108284,38,3851.0,0.1449635636444756,38,3851.0
370.0,46,747.0,11.318181818181818,2.0911462816082675,46,3671.0,0.09070904387679032,46,3671.0
375.0,46,742.0,11.242424242424242,1.9878148217361957,46,3522.0,0.06880886939081068,46,3522.0
380.0,43,711.0,11.285714285714286,1.434179237223202,43,3605.0,0.04603177858266446,43,3605.0
385.0,33,352.0,5.587301587301587,2.2924155518158678,33,3669.0,0.09655943672367778,33,3669.0
390.0,27,235.0,3.7903225806451615,2.121030162044702,27,3716.0,0.08354841995002696,27,3716.0
395.0,33,293.0,4.80327868852459,1.5980951947118536,33,3801.0,0.04212432497957906,33,3801.0
400.0,44,497.0,7.6461538461538465,2.6385693447129728,44,3955.0,0.10176349999026706,44,3955.0
405.0,48,704.0,10.830769230769231,1.8296745973003052,48,4066.0,0.06496093854988923,48,4066.0
410.0,45,800.0,12.698412698412698,1.777676360712646,45,4186.0,0.07738831181632076,45,4186.0
415.0,46,980.0,15.806451612903226,1.5611203239133158,46,4402.0,0.049835009359187075,46,4402.0
420.0,49,1207.0,20.116666666666667,1.1892611326335703,49,4629.0,0.003756320827088627,49,4629.0
425.0,52,1372.0,22.866666666666667,1.4146959650767232,52,4422.0,0.03547541505496349,52,4422.0
430.0,42,1154.0,20.24561403508772,1.463860005268917,42,3734.0,0.019985624881273437,42,3734.0
435.0,38,1016.0,15.875,3.247238679181695,38,3932.0,0.1643904964864745,38,3932.0
440.0,32,780.0,12.78688524590164,2.5018753496348363,32,4102.0,0.14493408018933462,32,4102.0
445.0,32,637.0,10.616666666666667,1.9662173401514036,32,4271.0,0.09577698005246972,32,4271.0
450.0,40,753.0,12.14516129032258,1.365942067425002,40,4285.0,0.05035881518503871,40,4285.0
455.0,40,641.0,10.174603174603174,1.6260566328847625,40,4272.0,0.03537733693350229,40,4272.0
460.0,39,633.0,9.738461538461538,2.9458222993072574,39,4208.0,0.08947896233138296,39,4208.0
465.0,43,660.0,10.476190476190476,2.157972302384474,43,4237.0,0.05627580001502423,43,4237.0
470.0,47,842.0,12.953846153846154,2.5028037484123145,47,4419.0,0.09407373028639275,47,4419.0
475.0,49,1007.0,16.508196721311474,2.114708028489107,49,4129.0,0.09703638166025821,49,4129.0
480.0,40,854.0,14.474576271186441,1.8951829574720964,40,3822.0,0.06187059051894577,40,3822.0
485.0,39,733.0,12.423728813559322,1.7479771800318646,39,3903.0,0.06883235595255364,39,3903.0
490.0,27,445.0,7.946428571428571,1.9099566086991433,27,3916.0,0.058452830346726145,27,3916.0
495.0,24,280.0,4.912280701754386,2.714705535877455,24,3991.0,0.10783371994095649,24,3991.0
500.0,37,371.0,6.625,1.2555798812002261,37,4144.0,0.044388674508338374,37,4144.0
505.0,44,559.0,9.474576271186441,1.601031641080659,44,4262.0,0.11202546599875735,44,4262.0
510.0,41,695.0,11.031746031746032,2.7445129966241404,41,4410.0,0.15548115199411056,41,4410.0
515.0,45,914.0,14.507936507936508,2.1916418415561734,45,4604.0,0.07041146636863295,45,4604.0
520.0,54,1167.0,18.822580645161292,1.3251357759713898,54,4857.0,0.03261649143886239,54,4857.0
525.0,54,1361.0,22.683333333333334,0.7884434061360847,54,4535.0,0.0216897904130423,54,4535.0
530.0,46,1201.0,20.016666666666666,1.4840379222089228,46,4387.0,0.06931415651288832,46,4387.0
535.0,38,1105.0,18.416666666666668,3.2954432171070116,38,3495.0,0.10585930982138823,38,3495.0
540.0,30,909.0,15.672413793103448,4.1395042760559955,30,3049.0,0.14325513455878705,30,3049.0
545.0,24,761.0,13.120689655172415,4.82523077641935,24,2879.0,0.24774602921827985,24,2879.0
550.0,29,895.0,15.982142857142858,2.6752503951362514,29,3013.0,0.134982014105508,29,3013.0
555.0,38,1058.0,18.24137931034483,1.2453928262138185,38,2884.0,0.08502970721457893,38,2884.0
560.0,36,1171.0,18.887096774193548,1.866550506530732,36,2525.0,0.07241869397423754,36,2525.0
565.0,32,1196.0,17.58823529411765,2.3295181790872515,32,2551.0,0.09120135746455249,32,2551.0
570.0,26,873.0,12.838235294117647,2.447357014317305,26,2568.0,0.09501277224569533,26,2568.0
575.0,30,910.0,14.21875,1.7642794063015679,30,2702.0,0.07272570218831081,30,2702.0
580.0,43,1100.0,15.277777777777779,2.247944905154814,43,2894.0,0.13729419296304163,43,2894.0
585.0,52,1309.0,18.180555555555557,0.7345334898352665,52,2837.0,0.051873171380304645,52,2837.0
590.0,56,1409.0,18.539473684210527,1.2907765472570438,56,2849.0,0.05383583987810521,56,2849.0
595.0,54,1555.0,20.460526315789473,1.7611205753172836,54,2859.0,0.05130965846496736,54,2859.0
600.0,50,1674.0,22.931506849315067,1.3437202655232445,50,3118.0,0.03603255341979487,50,3118.0
605.0,46,1540.0,21.38888888888889,1.191872357785416,46,3090.0,0.057352043798618135,46,3090.0
610.0,44,861.0,11.794520547945206,1.4925350867801745,44,2854.0,0.041461934827277266,44,2854.0
615.0,45,924.0,11.55,3.072732852275867,45,2747.0,0.11993214186242813,45,2747.0
620.0,57,1134.0,14.354430379746836,1.986280111247719,57,2777.0,0.059721769753273445,57,2777.0
625.0,56,1191.0,15.88,1.4734948675615298,56,2828.0,0.0595208210654661,56,2828.0
630.0,54,1268.0,17.135135135135137,1.1481186094233296,54,2972.0,0.026453091662557243,54,2972.0
635.0,43,1297.0,18.267605633802816,1.421006076527781,43,3109.0,0.046961370433613675,43,3109.0
640.0,44,1383.0,19.208333333333332,1.690923372353199,44,3294.0,0.05481239033573074,44,3294.0
645.0,59,1643.0,23.47142857142857,0.39137626292713146,59,3554.0,0.013281481868920472,59,3554.0
650.0,65,1940.0,25.194805194805195,1.358082306684876,65,3855.0,0.0982544570951297,65,3855.0
655.0,71,2248.0,28.455696202531644,1.0095058831097854,71,4099.0,0.0711376121274172,71,4099.0
660.0,67,2527.0,31.9873417721519,1.2322093245347898,67,4372.0,0.04661556902295801,67,4372.0
665.0,69,2793.0,34.48148148148148,1.1207926371457602,69,4397.0,0.004093646873234627,69,4397.0
670.0,63,2762.0,35.41025641025641,1.4334022180510886,63,4498.0,0.02778936909402409,63,4498.0
675.0,53,2721.0,35.33766233766234,2.3436327413137787,53,4261.0,0.05891466861654969,53,4261.0
680.0,47,2692.0,36.37837837837838,1.963295959633785,47,4470.0,0.05388194124650901,47,4470.0
685.0,45,2679.0,36.6986301369863,2.0230202293642723,45,4695.0,0.10471054087823325,45,4695.0
690.0,51,2905.0,38.733333333333334,1.6176060499962048,51,4781.0,0.10109358944651851,51,4781.0
695.0,47,3062.0,39.76623376623377,1.5668980738021931,47,4866.0,0.08458334443571902,47,4866.0
700.0,48,3250.0,40.123456790123456,2.1831213387042494,48,4664.0,0.04565053291563711,48,4664.0
705.0,47,3376.0,41.67901234567901,2.151263708136401,47,4823.0,0.06475295604906857,47,4823.0
710.0,47,3489.0,46.52,1.7209280327529912,47,4978.0,0.08139606491464177,47,4978.0
715.0,54,3738.0,49.18421052631579,1.5117111358934525,54,5223.0,0.0543673709378623,54,5223.0
720.0,61,4033.0,53.77333333333333,0.5609656553260057,61,5518.0,0.021240618615281592,61,5518.0
725.0,67,4057.0,48.87951807228916,1.0700988362538297,67,5431.0,0.07644093080951196,67,5431.0
730.0,63,2889.0,33.98823529411764,1.5343836858292839,63,5354.0,0.08304954850414366,63,5354.0
735.0,61,1774.0,20.870588235294118,1.2321403386587275,61,5279.0,0.03243544525462086,61,5279.0
740.0,52,1018.0,12.265060240963855,1.7878503680363962,52,5178.0,0.04616584823993363,52,5178.0
745.0,39,539.0,6.7375,1.9111963818376438,39,5002.0,0.06984480591303494,39,5002.0
750.0,32,434.0,5.564102564102564,1.973014444030796,32,4439.0,0.0714958877037212,32,4439.0
755.0,26,299.0,3.8333333333333335,2.0283879299373626,26,4543.0,0.08176292984372947,26,4543.0
760.0,38,433.0,5.216867469879518,2.227066217657277,38,4715.0,0.10469018320847909,38,4715.0
765.0,45,606.0,7.481481481481482,1.398118507147417,45,4575.0,0.08114516989168187,45,4575.0
770.0,52,769.0,9.265060240963855,1.1557210890699867,52,4311.0,0.043983764818042656,52,4311.0
775.0,55,935.0,11.0,1.225347961335035,55,4340.0,0.03663108793547703,55,4340.0
780.0,47,887.0,10.435294117647059,1.6893423884472822,47,4373.0,0.05911645911699512,47,4373.0
785.0,40,857.0,10.451219512195122,2.367020462230112,40,4007.0,0.06821886783131502,40,4007.0
790.0,40,845.0,10.432098765432098,2.1579427912620894,40,3861.0,0.078508338125355,40,3861.0
795.0,32,707.0,8.416666666666666,2.9164614576790733,32,3712.0,0.1568630511764545,32,3712.0
800.0,38,782.0,9.30952380952381,2.6836340707571495,38,3595.0,0.13644681100566727,38,3595.0
805.0,47,930.0,10.813953488372093,1.5333962095971165,47,3813.0,0.062013270111574995,47,3813.0
810.0,55,1126.0,13.24705882352941,0.8608685529870619,55,3790.0,0.03863183030789235,55,3790.0
815.0,57,1326.0,15.241379310344827,1.261952975412301,57,3804.0,0.04396862019500612,57,3804.0
820.0,62,1584.0,18.0,1.1390974044762692,62,3985.0,0.03225237737475949,62,3985.0
825.0,65,1865.0,21.686046511627907,0.7998958291454028,65,4305.0,0.02583983115127637,65,4305.0
830.0,65,2103.0,23.629213483146067,0.9793471648241866,65,4394.0,0.0697366514580675,65,4394.0
835.0,62,2049.0,23.02247191011236,1.4322224413791862,62,4350.0,0.06233763111472344,62,4350.0
840.0,61,2004.0,22.51685393258427,2.09910371881161,61,4313.0,0.04686600812907069,61,4313.0
845.0,59,1782.0,20.25,1.7430017153619586,59,4340.0,0.05647220699823672,59,4340.0
850.0,51,853.0,10.27710843373494,1.8991356333148803,51,4356.0,0.08752242942472815,51,4356.0
855.0,50,912.0,10.729411764705882,1.9226472535829915,50,4381.0,0.07605994939212099,50,4381.0
860.0,65,1211.0,14.081395348837209,0.7343918329391941,65,4680.0,0.026937571169289774,65,4680.0
865.0,77,1535.0,16.684782608695652,0.7747481910718174,77,4832.0,0.05005750249476438,77,4832.0
870.0,75,1714.0,18.042105263157893,1.4962711197049978,75,5007.0,0.08284666943886838,75,5007.0
875.0,69,1899.0,19.989473684210527,2.125562445107207,69,4760.0,0.06227296854049683,69,4760.0
880.0,65,1995.0,21.451612903225808,1.8395439994436824,65,4747.0,0.05047790698945104,65,4747.0
885.0,53,1596.0,18.558139534883722,1.576798411457676,53,4708.0,0.0751642828046365,53,4708.0
890.0,49,1323.0,15.206896551724139,1.6406198603710531,49,4551.0,0.06977923271817844,49,4551.0
895.0,44,738.0,8.2,1.8981736714093844,44,4479.0,0.06752888986271637,44,4479.0
900.0,43,427.0,4.8522727272727275,2.2901691858846664,43,4298.0,0.07031577593956281,43,4298.0
905.0,57,688.0,7.397849462365591,2.7191328211422783,57,4383.0,0.08401755613850688,57,4383.0
910.0,67,1005.0,11.292134831460674,1.9724520464773274,67,4660.0,0.041351354347793884,67,4660.0
915.0,72,1286.0,15.129411764705882,0.8679071488869596,72,4943.0,0.004728038088517077,72,4943.0
920.0,78,1670.0,20.365853658536587,0.6309790238153723,78,5329.0,2.5420189640028785e-05,78,5329.0
925.0,76,1966.0,24.575,0.3551221667832075,76,5429.0,3.734240939666704e-07,76,5429.0
930.0,66,1892.0,24.256410256410255,0.7518523326183061,66,5545.0,0.019600003867824473,66,5545.0
935.0,58,1796.0,23.025641025641026,0.9578427261756224,58,5849.0,0.025535289533007554,58,5849.0
940.0,56,1772.0,21.349397590361445,1.5170413736868118,56,6137.0,0.08468825251988356,56,6137.0
945.0,50,1624.0,20.3,1.3176967599412546,50,6005.0,0.09623770938345744,50,6005.0
950.0,52,1343.0,16.378048780487806,1.176472691363814,52,5714.0,0.04544829154993498,52,5714.0
955.0,52,1097.0,13.378048780487806,1.1822010394647597,52,5970.0,0.031206738934670804,52,5970.0
960.0,58,1032.0,12.585365853658537,1.0902104786799462,58,6248.0,0.028339885245829175,58,6248.0
965.0,57,802.0,10.151898734177216,0.780984852174027,57,6445.0,0.02878409082361023,57,6445.0
970.0,60,1031.0,13.050632911392405,0.9236925687133107,60,6703.0,0.03208712260679773,60,6703.0
975.0,65,1264.0,15.047619047619047,1.4725821469275702,65,6696.0,0.05450092380565201,65,6696.0
980.0,64,1205.0,14.345238095238095,1.8683817911332068,64,6709.0,0.07220075535487484,64,6709.0
985.0,60,1224.0,15.11111111111111,1.650887795341629,60,6755.0,0.049839612839947284,60,6755.0
990.0,59,1173.0,14.848101265822784,1.1886117736748034,59,7050.0,0.0388042413533324,59,7050.0
995.0,55,1170.0,15.6,0.4717170515578573,55,7053.0,0.032512981959656295,55,7053.0
1000.0,49,1357.0,17.623376623376622,1.1002392144455697,49,7044.0,0.04416443200470188,49,7044.0
1005.0,53,1566.0,19.82278481012658,0.9999629751614459,53,7297.0,0.03002757367612626,53,7297.0
1010.0,57,1803.0,21.211764705882352,1.4848751002178822,57,7566.0,0.0864991666140625,57,7566.0
1015.0,57,2054.0,24.746987951807228,1.3011133760559448,57,7571.0,0.09242692133310029,57,7571.0
1020.0,53,2227.0,26.2,1.049557922569842,53,7558.0,0.04667784439894288,53,7558.0
1025.0,57,2453.0,28.858823529411765,1.8565256239070922,57,7420.0,0.05408253470307277,57,7420.0
1030.0,53,2586.0,30.423529411764704,1.9745851310429832,53,7377.0,0.05862887988454991,53,7377.0
1035.0,48,2634.0,32.51851851851852,2.1105371512600426,48,7537.0,0.07572073452671507,48,7537.0
1040.0,56,2728.0,34.53164556962025,1.3037136950170019,56,7337.0,0.044350770511148815,56,7337.0
1045.0,55,2168.0,26.4390243902439,1.5735770716613164,55,7186.0,0.07175271470086177,55,7186.0
1050.0,51,1717.0,20.2,2.0939477051479183,51,6975.0,0.08931399117630137,51,6975.0
1055.0,53,1261.0,14.662790697674419,1.5290635764842435,53,7238.0,0.04408098345503548,53,7238.0
1060.0,58,828.0,10.222222222222221,0.7968274853744564,58,7523.0,0.032551514711310736,58,7523.0
1065.0,64,1068.0,13.185185185185185,0.3451029501576679,64,7561.0,0.02443267212296213,64,7561.0
1070.0,61,1045.0,12.590361445783133,0.9397685690667793,61,7602.0,0.03244291906253318,61,7602.0
1075.0,60,1099.0,12.929411764705883,1.891498000678515,60,7212.0,0.03464152046277739,60,7212.0
1080.0,53,1006.0,12.120481927710843,1.947685772100766,53,7354.0,0.05163572832022552,53,7354.0
1085.0,44,803.0,9.674698795180722,2.829070755384218,44,7439.0,0.14258815525060844,44,7439.0
1090.0,50,1029.0,12.397590361445783,2.187727877982786,50,7439.0,0.10221843035641258,50,7439.0
1095.0,54,1221.0,14.535714285714286,1.4740144477927888,54,7463.0,0.05233019992503453,54,7463.0
1100.0,56,1445.0,17.202380952380953,1.1163261591384082,56,7679.0,0.03142662597390907,56,7679.0
1105.0,52,1624.0,19.566265060240966,1.2495527747068569,52,7870.0,0.04309651048582318,52,7870.0
1110.0,53,1857.0,22.646341463414632,1.3853626106096149,53,7944.0,0.0233459929531952,53,7944.0
1115.0,52,2017.0,24.901234567901234,1.5957560198129972,52,7926.0,0.030068910430205723,52,7926.0
1120.0,50,2202.0,26.853658536585368,2.07635216372175,50,8145.0,0.07958102158047814,50,8145.0
1125.0,52,2410.0,29.753086419753085,1.8048599331503674,52,8407.0,0.08191421910492733,52,8407.0
1130.0,54,2640.0,33.84615384615385,1.047498946175481,54,8549.0,0.04677187484058012,54,8549.0
1135.0,54,2824.0,36.205128205128204,1.2759422479143534,54,8587.0,0.03987936453927356,54,8587.0
1140.0,52,3026.0,37.825,2.3326169101525407,52,8641.0,0.05439236422524269,52,8641.0
1145.0,48,3127.0,39.58227848101266,1.9508740452336766,48,8784.0,0.06224323255690569,48,8784.0
1150.0,50,3361.0,45.41891891891892,1.5195468498881692,50,9032.0,0.06313500122484797,50,9032.0
1155.0,58,3635.0,45.4375,1.917330352768952,58,9306.0,0.11254539872506555,58,9306.0
1160.0,62,3884.0,47.36585365853659,1.402623716321996,62,9555.0,0.09660625104690448,62,9555.0
1165.0,66,4150.0,49.404761904761905,0.8515557852559213,66,9821.0,0.029541252592795286,66,9821.0
1170.0,74,4495.0,52.26744186046512,0.9984190314674158,74,10166.0,0.0010518913009251174,74,10166.0
1175.0,78,4877.0,58.75903614457831,0.772746374608439,78,10550.0,3.1607022165263966e-05,78,10550.0
1180.0,78,5267.0,65.8375,0.37118934455257513,78,10940.0,0.0,78,10940.0
1185.0,76,5573.0,71.44871794871794,0.061715281904979165,76,11152.0,1.9998252520737092e-07,76,11152.0
1190.0,66,5535.0,67.5,1.4673020121891778,66,11168.0,0.058817551354091356,66,11168.0
1195.0,56,5471.0,66.71951219512195,2.720891036827918,56,11208.0,0.09853781501552546,56,11208.0
1200.0,48,5397.0,68.31645569620254,2.2398251952384998,48,11410.0,0.08225358869502435,48,11410.0
1205.0,46,5373.0,72.60810810810811,1.8885931278254,46,11640.0,0.06704504836379473,46,11640.0
1210.0,52,5619.0,75.93243243243244,1.7060912668227026,52,11886.0,0.04931224704084846,52,11886.0
1215.0,60,5901.0,77.64473684210526,1.0515119281252567,60,12168.0,0.024634354321808837,60,12168.0
1220.0,64,6213.0,83.95945945945945,0.057463760243603064,64,12480.0,0.0038001550171172637,64,12480.0
1225.0,70,6553.0,81.9125,0.7400947074166192,70,12820.0,0.051132565110973235,70,12820.0
1230.0,76,6927.0,84.47560975609755,0.9679520317819428,76,13194.0,0.0677023939296422,76,13194.0
1235.0,76,7307.0,89.10975609756098,0.7788980399963013,76,13574.0,0.0443552009569979,76,13574.0
1240.0,79,7316.0,89.21951219512195,0.22756700884037226,79,13166.0,0.00012772597393885814,79,13166.0
1245.0,69,5814.0,70.90243902439025,0.9740536801477357,69,12746.0,0.02255260675548756,69,12746.0
1250.0,62,4565.0,56.358024691358025,1.214540253239825,62,12477.0,0.028882910212503075,62,12477.0
1255.0,49,2703.0,34.21518987341772,1.7756515302768119,49,12364.0,0.04606655142599799,49,12364.0
1260.0,35,774.0,10.18421052631579,1.9531376186952603,35,12526.0,0.07559284993451856,35,12526.0
1265.0,38,600.0,7.5,2.376125672853204,38,12696.0,0.10458696247978119,38,12696.0
1270.0,44,452.0,5.87012987012987,1.6304934846711403,44,12694.0,0.07770014818480687,44,12694.0
1275.0,48,594.0,7.518987341772152,1.4293584925490717,48,12528.0,0.040576080181021296,48,12528.0
1280.0,52,710.0,8.875,1.6018268704609013,52,12699.0,0.0384661296136094,52,12699.0
1285.0,56,930.0,11.772151898734178,1.2746153264702196,56,12965.0,0.03254605462226009,56,12965.0
1290.0,54,1143.0,15.039473684210526,0.8905878857821035,54,13202.0,0.035248584273128124,54,13202.0
1295.0,60,1393.0,18.32894736842105,0.9172919646413874,60,13452.0,0.026308126616419725,60,13452.0
1300.0,64,1667.0,19.845238095238095,1.7202708528796886,64,13540.0,0.07754048606254632,64,13540.0
1305.0,60,1801.0,21.963414634146343,1.785368584384791,60,13422.0,0.08400424435956248,60,13422.0
1310.0,57,1967.0,23.98780487804878,2.3815880690898164,57,13306.0,0.06808323309489588,57,13306.0
1315.0,56,1994.0,25.240506329113924,1.9845731140925902,56,12683.0,0.05854336344011346,56,12683.0
1320.0,42,1464.0,19.783783783783782,2.0058414885118867,42,12024.0,0.08445544332372344,42,12024.0
1325.0,39,1146.0,15.486486486486486,1.7870589991595547,39,12201.0,0.07785798801454666,39,12201.0
1330.0,41,784.0,10.31578947368421,1.5040368000361262,41,12377.0,0.04917335439359235,41,12377.0
1335.0,45,477.0,5.9625,1.593168913557562,45,12592.0,0.0736395630751627,45,12592.0
1340.0,56,677.0,8.358024691358025,0.9617262432431273,56,12794.0,0.06012516266144278,56,12794.0
1345.0,67,991.0,12.3875,0.5139566834504763,67,13110.0,0.01920431133674814,67,13110.0
1350.0,75,1344.0,16.390243902439025,0.3917515262545049,75,13466.0,0.0006864105398777192,75,13466.0
1355.0,76,1719.0,21.22222222222222,0.6152193296635935,76,13841.0,4.213104253382198e-05,76,13841.0
1360.0,74,2005.0,25.0625,0.6703312676453279,74,13927.0,1.2951635110878376e-07,74,13927.0
1365.0,64,1895.0,24.294871794871796,1.174167343853167,64,13983.0,0.02428803746755512,64,13983.0
1370.0,58,1863.0,22.71951219512195,2.3620557409517104,58,13997.0,0.10616867263169177,58,13997.0
1375.0,54,1739.0,21.7375,2.1196890161410558,54,14273.0,0.11193415278716497,54,14273.0
1380.0,50,1681.0,22.11842105263158,0.999401458908889,50,14297.0,0.0718464968772325,50,14297.0
